business_id,rating,longitude,latitude,Address
IM9SyBL-wLEVMJcErjIsYw,4.0,-76.9335057,38.9917449,8145 Baltimore AveCollege Park, MD 20740
nJ1kl6lL1yFqR8vz6a_Suw,3.0,-117.734247,34.106536,994 W Foothill BlvdClaremont, CA 91711
sweqBbas6BRylFBEDexGIg,4.0,-120.6631956,35.2802761,1020 Chorro StSan Luis Obispo, CA 93401
AztY39QdGAkoKrLy9Di2yw,4.0,-83.7474647,42.2799529,214 S 4th AveDowntown Ann ArborAnn Arbor, MI 48104
tbi7cnb_5ewdu-YS2atPnw,4.5,-122.253043,37.867353,2726 Channing WayUC Campus AreaBerkeley, CA 94701
nL6fL-kFpNSCrLdYM7qNZg,5.0,-73.9612979,40.8113763,3066 BroadwayMorningside HeightsManhattan, NY 10027
PzmZp23d8ia2XXQfQIzmYQ,2.5,-120.664057,35.287916,390 Santa Rosa StSan Luis Obispo, CA 93405
YeOYJzARrDlJUVTn6QbQPg,3.0,-79.0760929,35.9106958,207 W Main StCarrboro, NC 27510
1beYso295toaCxXt2ecdig,4.0,-76.4970088,42.439405,228 Columbia StIthaca, NY 14850
JzHX0u6JUCR4EmONSxkR9g,3.5,-120.6710803,35.2939079,799 E Foothill BlvdSte CSan Luis Obispo, CA 93405
DLqbqCTMYUQLUSJ4Iwk17g,4.0,-74.65995,40.351104,12 Spring StPrinceton, NJ 08542
rL3yi1KUhyyMxVejpPHU3g,3.5,-118.438468,34.073886,University Of California-Los AngelesWyton Dr and Charles E. Young Dr EWestwoodLos Angeles, CA 90025
mOJ7tEhqFBbHCm1FfSkU4g,3.5,-73.957409,40.8121308,1310 Amsterdam AveHarlemNew York, NY 10027
s7nCaNFMUZlAc3uMTSrH7A,4.5,-71.3923521,41.8231313,174 Ives StProvidence, RI 02906
S-xUsS4RKzBrOnAjy6lnyA,4.0,-73.9658484,40.8002531,934 Amsterdam AveManhattan ValleyNew York, NY 10025
eFos_qY9NM_zRdtKmN8fKA,3.5,-79.9357367,40.4507282,806 S Aiken AveShadysidePittsburgh, PA 15232
HYR0_XYOGgH0Bh7wgbNkoA,3.5,-76.4956839,42.4401607,118 N Aurora StIthaca, NY 14850
iNQQFc8BhrPdfPJaeKIyYw,4.5,-118.272757,34.0185339,3401 S Main StSouth East LALos Angeles, CA 90007
cvDsVQAPUd3-9MgzskbN8g,4.0,-122.3129011,47.6654283,5016 University Way NEUniversity DistrictSeattle, WA 98105
iiVrWI2AWZIhSUoCTIV5fg,5.0,-120.656947,35.280758,1141 Pacific StSte DSan Luis Obispo, CA 93401
yLx8vO015iMCbxsI045Vkw,3.5,-83.7463204,42.2804298,221 E Washington StDowntown Ann ArborAnn Arbor, MI 48104
QF0M7gvb92V_wpi7hEdgyA,2.5,-97.7301842,30.2882785,727 E Dean KeetonUniversity of TexasAustin, TX 78705
ATqKQHGS-iyNpzks8SV95w,3.5,-79.0644,35.910804,110 N Graham StChapel Hill, NC 27516
lBA7uNsdZiw3I3ZJ3bgVMA,4.0,-86.8578624,40.4238726,623 Sagamore Pkwy NLafayette, IN 47904
c-vmZW50ORqIwOz9tsT37w,4.0,-120.6638287,35.2810386,970 Chorro StSan Luis Obispo, CA 93401
hGwCdB5rZh8u0myX3ggecA,5.0,-83.7485114,42.2795742,106 East LibertyDowntown Ann ArborAnn Arbor, MI 48104
0vzxYA1XAop1LT7DzRfJrQ,3.5,-71.1025557,42.3668745,74 Prospect StCentral SquareCambridge, MA 02139
hC4JMUU_qjmD0Sm2KnbZww,3.0,-97.7343157,30.2920568,3000 Duval StUniversity of TexasAustin, TX 78705
7D7DHQw4Hl2X0PsUSP6iGw,1.5,-76.9274272,39.014859,9717 Baltimore AveCollege Park, MD 20740
wSWoGrE63HhDs3_Y4F29Og,4.5,-86.8850254,40.4192209,1024 Main StLafayette, IN 47901
-4ppieQivAHq4flJXwqy0g,3.5,-120.6649434,35.2794069,1040 Broad StSan Luis Obispo, CA 93401
p1izzP-7YomYrP2spmOrBQ,3.0,-73.9594243,40.809068,1213 Amsterdam AveMorningside HeightsNew York, NY 10027
rB4zuPS8lh4zwlag2n0QbQ,3.0,-120.6652097,35.2885924,296 Santa Rosa StSan Luis Obispo, CA 93405
9tACFKALGkwU1dNWcPap1w,2.0,-118.133061,34.139945,345 S Lake AvePasadenaPasadena, CA 91101
VZNKj35pKzs-fR8_CMPrgA,3.5,-76.499353,42.4387451,106 W Green StIthaca, NY 14850
o7Dq7X8vQs7KiJhSBbKMVQ,3.0,-76.483706,42.482053,2309 N Triphammer RdSte 15Ithaca, NY 14850
0bVwoKq82AtclqPbWk9hfQ,2.0,-86.868141,40.444459,2506 Schuyler AveLafayette, IN 47905
yw3dfUD1PO8EdGLHdbGevA,2.0,-88.2267243,40.1041728,1402 W. Gregory DriveUrbana, IL 61801
18BEL7-LtOS3Mkfi7CmiYA,1.5,-84.3874511,33.7706153,600 W Peachtree StSte 750DowntownAtlanta, GA 30308
zzh3XNV25Fngor_E72aGWg,4.0,-73.9597761,40.8082634,1187 Amsterdam AveMorningside HeightsNew York, NY 10027
_aYezzE-UV9O_RSH8zgubw,3.5,-79.056375,35.915182,210 N Columbia StChapel Hill, NC 27517
oiCNeV8BkuVmKQnDLj634g,4.0,-74.6620559692,40.368781632,47B State Rd Rt 206Princeton, NJ 08540
sn19SpNpjZ8BsZiXOqsAAA,3.0,-79.948368,40.444896,411 S Craig StOaklandPittsburgh, PA 15213
CxELcWrHxqgFbRPdkfF8bw,3.5,-118.277794,34.028282,2601 South FigueroaSouth Los AngelesLos Angeles, CA 90007
tiVAkO1E6sZ8zmhPxNusxA,5.0,-84.3874755,33.7805996,950 W Peachtree St NWSte 250MidtownAtlanta, GA 30309
TukzzR1Ys2zAQ0bZuMGxPw,3.0,-73.6816793,42.7308634,110 8th StTroy, NY 12180
Rt0fJK1BA9dQDWSX1usBMg,3.5,-73.9557708,40.8047595,303 W 116th StreetHarlemNew York, NY 10026
rYGKOsxilNpA4CV8HBb08g,2.0,-73.6887347,42.7321003,44 4th StTroy, NY 12180
tMA2Q7IV78IqW-MV7WNQQQ,1.0,-79.9653351,40.4377156,3608 5th AveOaklandPittsburgh, PA 15213
H28stpCVCWKQhz2YOXwVQg,3.5,-84.384137,33.777695,855 Peachtree St NESte 1BMidtownAtlanta, GA 30308
JvRwv73uLnnufi4zA-Fhew,3.0,-79.0219385,35.906825,1111 Environ WayChapel Hill, NC 27517
u7ZNX4vGANTV5KmF99fbWA,3.0,-79.9311175,40.4557138,5744 Ellsworth AveShadysidePittsburgh, PA 15232
jm0Smx_0_T_VZ1QJQAg7WQ,3.5,-118.446983,34.063116,920 Broxton AveWestwoodLos Angeles, CA 90024
Gyv8LxXIj3fa_hrDom26aQ,3.0,-75.2071712,39.9563,4211 Chestnut StUniversity CityPhiladelphia, PA 19104
VKnzRVwEJz-yio8yf5QhUw,5.0,-95.4169063,29.7254223,2507 Bissonnet StWest UniversityHouston, TX 77005
DbbdYLsXjr2zSfe98gnPtw,4.5,-97.742776,30.284991,405 W 22nd StWest CampusAustin, TX 78705
SzM2o6LPGqNUgREf9kuaVg,1.5,-73.9563808,40.8136412,505 W 125th StHarlemNew York, NY 10027
Mlf0CVy5-7YX3kxl5SXsCg,4.0,-71.1198692,42.3726317,36 JFK St2nd FlHarvard SquareCambridge, MA 02138
P_FeCNFDpVhu40gbq4eNSA,5.0,-71.1002,42.3669,P.O. Box 381351Central SquareCambridge, MA 02238
45xpE2cBGTZ_z1YhIv5BbQ,3.5,-118.1311882,34.143953,140 Shoppers LnPasadenaPasadena, CA 91101
tEMBDagwWG2riW8m_qBM6w,3.0,-83.7358019,42.2749916,1117 S University AveSouth University Ann ArborAnn Arbor, MI 48104
73iN5mRM1KDNm9sdjveSfA,2.0,-97.741832,30.286299,2270 Guadalupe StThe DragAustin, TX 78705
hpoUWb4V9t58CxfdNMYigg,3.0,-122.3130889,47.6592678,4232 University Way NEUniversity DistrictSeattle, WA 98105
VdLrfmMpTls8q1B0t3visQ,4.0,-71.4097596,41.8184374,15 Elbow StDownCityProvidence, RI 02903
9HXjkcyjIVCFErU6SxQb9g,4.0,-72.5189461,42.3830274,232 E Pleasant StAmherst, MA 01002
vI-gfEpz63XkPKhazEpowg,4.0,-74.654221,40.350838,195 Nassau StPrinceton, NJ 08542
ncM7knCAFXLB52y-fon21w,2.0,-76.510687,42.4391956,710 W State StIthaca, NY 14850
XNXdzfcpQHyvrsHSFJYDFw,4.5,-120.662759,35.279425,1111 Chorro StSan Luis Obispo, CA 93401
kNr1gvtSgvxM7Zk37uR_bg,4.5,-71.3982904,41.8204601,137 Brook StFox PointProvidence, RI 02906
tFxXaLjDdQsnwvlEBcWXxQ,2.5,-117.233338,32.870653,8939 Villa la Jolla DrSte 110San Diego, CA 92037
v5_BWi9WZ5-fxo133IlFJQ,4.0,-71.1233961,42.3727443,Charles Square20 University RdHarvard SquareCambridge, MA 02138
4IqzhMpKHEspD-2bASdPow,5.0,-88.230157,40.1107889,602 E Green StSte 2Champaign, IL 61820
38nA0fIJMCj2EoLpAcPj2Q,3.5,-120.6596156,35.2827524,San Luis Obispo, CA
Z790cn7ThAuvm-j-hNnukw,3.5,-84.4054166,33.7815616,543 10th StGeorgia TechAtlanta, GA 30318
z7543gTRoewwvk72MwqvGg,3.5,-122.3132913,47.6609053,4337 University Way NEUniversity DistrictSeattle, WA 98105
x09efcVl5WCcrChXpHKSJQ,3.5,-97.740206,30.2900584,2605 Whitis AveUniversity of TexasAustin, TX 78705
M1-3lbWDPV-crfnkapFMwg,3.0,-72.5192835,42.3756929,18 Main StAmherst, MA 01002
Zw550zrQJ2zxCteW0oW48g,3.0,-75.1953934,39.9583587,Powelton VillagePhiladelphia, PA 19104
meXU5mzbXhnpjFjEtEaoqg,3.0,-118.4473167,34.0625516,10955 Weyburn AveWestwoodLos Angeles, CA 90024
kDOwadSGn48Kvkkd5r7SOA,5.0,-120.66,35.28,PO Box 12535San Luis Obispo, CA 93406
uZoT_yk0iVHlXq2uJB60Sw,2.5,-120.6506271,35.2894137,1895 Monterey StreetSan Luis Obispo, CA 93401
P-2zSdHB1rudqS5oGNIlqg,4.5,-71.4009512,41.8295851,278 Thayer StCollege HillProvidence, RI 02906
KofmXktylwRz6ziJqW24tg,2.0,-75.182487,39.954886,2955 Market StUniversity CityPhiladelphia, PA 19104
TTsPXpyxJcfj7g7hsjtx1w,4.0,-76.9446812,38.9881854,0213 Stamp Student UnionCollege Park, MD 20740
gtVk7m6eldEfsJFD9LHRUg,4.0,-73.966209,40.805159,2867 BroadwayMorningside HeightsNew York, NY 10025
FSwYtdKnrIQ3ofqMShHKJg,4.5,-118.4432348,34.0691115,5800 Boelter HallWestwoodLos Angeles, CA 90095
IhD2Bf8MySxTR5yyKjxguA,3.5,-75.2025821,39.9541174,40th and Walnut StreetUniversity CityPhiladelphia, PA 19104
WmmJKcSIwPrXb_fWKoXggQ,5.0,-95.395715,29.705739,1600 Holcombe BlvdMedical CenterHouston, TX 77030
3QCY93kLbH29Cctus8IyKQ,4.0,-76.4970954,42.4298512,825 Danby RdIthaca, NY 14850
of2INzyV6kuSUWsmK9Vj2w,4.5,-74.676052,40.3632752,57 Mountain AvePrinceton, NJ 08540
tpJrlhn5QPI0ehDyYjN7qg,4.5,-79.9420469,40.4257502,509 Greenfield AveGreenfieldPittsburgh, PA 15207
MzFhaFNbE03zF84BPkN7yQ,3.0,-75.194077,39.954622,3549 Chestnut StUniversity CityPhiladelphia, PA 19104
R2n5cl_bG2e4CxfCUg1U3A,3.0,-118.1322567,34.1355081,600 S Lake AveSte 306PasadenaPasadena, CA 91106
AcK2QL8tM6y9abwFjqDXWQ,2.5,-122.3129014,47.664982,5000 University Way NEUniversity DistrictSeattle, WA 98105
6dczr45COCxKM1YmdQNhaw,4.5,-117.2435296,32.8986778,10666 N Torrey Pines RdLa Jolla, CA 92037
CYr_ln80SyS1B6Equ1qHUg,3.0,-73.9624327,40.8138912,35 W 125th Street Rm 8HarlemNew York, NY 10027
rmUDShhPeM2miA41sRx4EA,4.5,-71.0795139,42.3646087,215 1st StKendall Square/MITCambridge, MA 02142
1E2MQLWfwpsId185Fs2gWw,3.5,-122.2581978,37.867768,2516 Durant AveTelegraph AveBerkeley, CA 94704
jarN5Qu9Ana9qJwTybNh0w,3.5,-76.932757,38.990908,8145 Baltimore AveSte FCollege Park, MD 20740
LMy26GNK1lyyz4j-E1A6GQ,3.5,-73.964501,40.802645,992 Amsterdam Aveat 109th StManhattan ValleyNew York, NY 10027
PIaV4xeLf2jg-vfPYrGR3w,4.0,-75.179605,39.949978,231 S 24th StRittenhouse SquarePhiladelphia, PA 19103
Q3ZpdLQg4ZIZ0IIuN_wvPw,3.5,-117.699501,34.0924551,4839 Arrow HwyMontclair, CA 91763
oGOz6yTl19M9sSOedAJ-ag,3.5,-117.6998397,34.0995063,2420 W Arrow RtUpland, CA 91786
Yom5MNVo6WANnsc9C-4MJQ,2.5,-118.1204226,34.1460707,1441 E Colorado BlvdPasadenaPasadena, CA 91199
dB9yLzlPggs3SA_U-B3yMg,3.0,-118.1257222,34.1459173,1190 E Colorado BlvdPasadenaPasadena, CA 91106
mWtQbQ39mhYtH2r-wZY9lA,4.0,-118.1324595,34.1379551,455 S Lake AveSte 101PasadenaPasadena, CA 91101
cahTsvpkZGAbEH0ZmIZ9cw,3.0,-97.7419844,30.2839957,2100 Guadalupe StThe DragAustin, TX 78798
Rd53WXfWzAOfNEFKsFqinw,3.5,-122.312767,47.663861,4730 University Way NESte 101University DistrictSeattle, WA 98105
tZLtxMw6jqvOJtO_TSO6AQ,4.5,-73.6745028,42.7725497,531 5th AveTroy, NY 12182
6A6CjSZPghcS74C9OCkFQQ,4.5,-122.2584039,37.8669476,2508 Channing WayTelegraph AveBerkeley, CA 94704
bAWwkHx0WhEUutTKNA6JJg,3.5,-117.7192316,34.0881565,376 S Indian Hill BlvdClaremont, CA 91711
SpXBHrRfXJdocVkQa16zxg,3.0,-79.9228515,40.4378792,5800 Forbes AveSquirrel HillPittsburgh, PA 15217
KeI0EKf0zqmSi5VRoUt6cw,4.0,-79.0706862,35.911247,200 N Greensboro StCarrboro, NC 27510
wF3DKkz5HaNFWz6Sh5AJYA,1.5,-122.2641036,37.8680038,2242 Bancroft WayUC Campus AreaBerkeley, CA 94704
BFcpJ6F86ygOJNPbW-QYmQ,3.5,-95.4108321,29.7318917,3820 S Shepherd DrUpper KirbyHouston, TX 77098
APqEbz5ST_fRQczCimW5zw,4.5,-117.7178956,34.0960348,221 Yale AveClaremont, CA 91711
TZqSbTyzsVVcHR9K2fUvcQ,3.0,-71.410781,41.817929,18 Bassett StDownCityProvidence, RI 02903
HlWwdYeCxsZdMx9Xs75UZQ,5.0,-122.3138258,47.6612128,1305 NE 45thSuite 206University DistrictSeattle, WA 98105
voadAAOcqg9DPUCJwM6-Nw,4.0,-95.4158169,29.7174611,2421 Rice BlvdWest UniversityHouston, TX 77005
UYG7_cYTZ8xdlp56xs485w,2.5,-117.21822,32.868621,8540 Costa Verde BlvdUniversity CitySan Diego, CA 92122
lXVJLzBNEd5qWuoX1d1okQ,3.0,-75.1928223,39.9582825,3513 Lancaster AvePowelton VillagePhiladelphia, PA 19104
n25WOhvePdED2VQba6VRUA,3.5,-118.2773514,34.0261018,2801 S Figueroa StSouth Los AngelesLos Angeles, CA 90007
FEeEcwNS-TRtDYA5ClCDdQ,4.0,-76.9403451,38.9556713,5501 Baltimore AveSte 107Hyattsville, MD 20781
BvOa6j_YiBbtc3h7Fo5ScQ,3.0,-75.189343,39.955414,33rd St & Market StUniversity CityPhiladelphia, PA 19104
_3pQcGjFzacx7Zow4TZWwQ,3.0,-73.964196,40.802796,1012 Amsterdam AveManhattan ValleyNew York, NY 10025
t1J5b65nI6M3Mi2HvJzHng,4.5,-95.401685,29.708889,6624 Fannin St Ste 2105Medical CenterHouston, TX 77030
_tTTuyGAyIcm3mYonSnxjA,4.5,-95.396638,29.7167642,6221 Main StWest UniversityHouston, TX 77030
fcdjnsgO8Z5LthXUx3y-lA,3.5,-122.2582558,37.8644503,2533 Telegraph AveTelegraph AveBerkeley, CA 94704
Iggez45FOelUEv00EznD8Q,3.5,-75.2025937,39.9540857,201 S 40th StUniversity CityPhiladelphia, PA 19104
28stnYJ1KKgT3wQdIkAIjg,4.0,-118.2916465,34.0327688,1403 W Adams BoulevardSouth Los AngelesLos Angeles, CA 90007
dCy1oVUMnoyNknh_Skxpug,2.5,-122.2990925,47.6633089,2650 NE University VillageUniversity DistrictSeattle, WA 98105
S16YsO21x0MOHWWhN5HxAw,4.0,-79.9305572,40.456444,5811 Ellsworth AveShadysidePittsburgh, PA 15232
A9Zctl-TaRIM1qJZ3MbJUA,4.0,-74.6621124,40.3554501,221 Witherspoon StPrinceton, NJ 08542
ossi9K7n2HNR_AyLB8rpOQ,5.0,-73.684835,42.744461,649 River StTroy, NY 12180
a5cpPNHqLAor_0KA8fU7RQ,2.5,-84.3970324,33.7638261,393 Marietta St.Atlanta, GA 30313
TjcXl6QUJxb5kdcpTzYUOw,3.5,-118.4452647,34.0629402,950 Westwood BlvdWestwoodLos Angeles, CA 90024
tB_dJN_yomEtiG31YuPWWw,2.5,-74.5970612,40.3653682,3563 US Route 1Princeton, NJ 08540
D6374F90YKRU7qktcXAA7g,4.0,-84.3852098,33.7681828,499 Peachtree St NEDowntownAtlanta, GA 30308
YiG3yNM1PCgkDUhOrr74lA,3.0,-122.260284,37.8662599,First Presbyterian Church of Berkeley2407 Dana StTelegraph AveBerkeley, CA 94704
YzNr5QN_t2tbxitwcuu8EA,3.5,-120.6607636,35.2812018,1000 Higuera StSan Luis Obispo, CA 93401
04THECdIAZ877hAiG3bfYA,4.0,-73.7307881,42.6839612,116 BroadwayAlbany, NY 12204
GS3vqosK_1vROEnqzvUrMg,3.0,-80.538572,43.472294,170 Av University OWaterloo, ON N2L 3E9
vc7pfXnGey0lUFC5DwnO7Q,5.0,-118.1252077,34.145941,1216 E Colorado BlvdPasadenaPasadena, CA 91106
wmWy8Y_I92ADhwVD4bXxeQ,2.5,-71.103962,42.362928,Harvard Station via Mt. Auburn StCentral SquareCambridge, MA 02139
PeZu37TOMW3S9UuB6QUmDA,2.0,-88.2387836,40.110216,59 E Green StChampaign, IL 61820
yB-GD9GuRlEAS5ZXoS1szQ,4.0,-118.279862,34.021295,Univeristy Of Southern California3400 S Figueroa StSouth Los AngelesLos Angeles, CA 90089
8Xws_m6p_O_1lOwiD2I1Ow,3.5,-84.4075211,33.780059,920 Northside DriveAtlanta, GA 30318
KP2ltbi7n6vxTEG6kuooNQ,5.0,-122.3130935,47.663708,4719 University Way NESte 210University DistrictSeattle, WA 98105
xULATz2siGXOPia614mg2A,3.0,-79.949084,40.4451449,400 S Craig StOaklandPittsburgh, PA 15213
hiL5mQL0N_kzX9JxrtqqwA,1.0,-76.919314,38.960776,6121 Kenilworth AveRiverdale, MD 20737
2sHQrO5glncdrJRcTCucGg,3.5,-117.2333,32.8672063,8807 Villa La JollaBldg OLa JollaSan Diego, CA 92037
m6eV0s5SlCoDgVqd45njAg,2.5,-118.2730164,34.0222378,3016 S Hill StSouth East LALos Angeles, CA 90007
b88HUwXarEDlFehKzaqzBg,3.5,-72.51954,42.376116,23 N Pleasant StAmherst, MA 01002
3NBPta-oH4MCNbR5k_wQjw,4.5,-95.414304,29.717165,2365 Rice Blvd Ste EWest UniversityHouston, TX 77005
QI0FYatL0VtX07duLHdu9A,3.5,-75.197734,39.950948,3724 Spruce StUniversity CityPhiladelphia, PA 19104
iG8DnZCnKHH_KYC8pG14NQ,4.5,-84.4054662,33.7815619,535 10th St NWGeorgia TechAtlanta, GA 30318
BonZ748EKm8pwtVQalFpYQ,4.0,-118.275138,34.0287719,2498 S Figueroa StSouth Los AngelesLos Angeles, CA 90007
yc9si6XPm1onX157NQXshQ,4.5,-95.415909,29.719466,2421 TangleySte 114West UniversityWest University Place, TX 77005
6vxPFIAUmOUFXerEmGRdiQ,4.5,-117.2317657,32.8646622,8657 Villa La Jolla DrLa JollaLa Jolla, CA 92037
pL1C3UIhlqVZXFpA8J8Q7w,3.0,-75.192893,39.953536,3418 Samson StUniversity CityPhiladelphia, PA 19104
e0K9zhY_twFNOS98EwPNJw,3.5,-86.8907571,40.4192193,536 Main StLafayette, IN 47901
BkJtywTAG-a9fU6rdaL6UQ,3.5,-97.73651,30.277757,1607 San Jacinto BlvdDowntownAustin, TX 78701
LBUdbb1n-E9uGCmlwQbQVg,5.0,-75.178483,39.949984,2223 Locust StRittenhouse SquarePhiladelphia, PA 19103
1Y11dkfWyXEKwH-xyG0llQ,3.0,-95.418791,29.723347,5410 Kirby DrWest UniversityHouston, TX 77005
6reQFssNNWaSXxA8wpTnrQ,2.5,-73.9614844,40.813728,500 Riverside DrHarlemNew York, NY 10027
ZmRh1MLRZkmfpB0xLB6s3w,4.5,-71.12041,42.373122,26 Brattle StHarvard SquareCambridge, MA 02138
j0lgvR3AAG1FL6qj9AmWEg,3.5,-83.747142,42.2805346,203 E Washington StDowntown Ann ArborAnn Arbor, MI 48104
OsFjnqRz8-dgSlY0GHv6Mw,4.0,-83.7406904,42.2748884,525 S State StAnn Arbor, MI 48109
LpjwkQXcCxozUG7boL8g6A,3.0,-95.401625,29.709702,1709 Dryden RdWest UniversityHouston, TX 77030
Aj4VcyWnXHQrYBjkoQj8QQ,5.0,-83.7469195,42.2833549,201 Catherine StKerrytown Ann ArborAnn Arbor, MI 48104
MHC32AfdABa8Hk31i7ftRQ,4.5,-122.1630923,37.4430006,525 Alma StPalo Alto, CA 94301
ZP451PP7x_K08jsoSyo3aw,3.0,-79.0591621399,35.9121326819,210 W Franklin StChapel Hill, NC 27516
RXqrU1I8GsjXwfSlHmJ5Aw,4.5,-79.0581208,35.9122087,University Square143 W Franklin StChapel Hill, NC 27516
iZJmpNvUvdiWCjJMi3ZPGg,3.0,-118.436315,34.062979,100 UCLA Medical PlazaSte 310WestwoodLos Angeles, CA 90024
TUWrwm9iOsbEzyo6s4IdFA,3.5,-97.7483267,30.2883467,1004 W 24th StWest CampusAustin, TX 78705
UG3kQMnh5pyl6UsL7y29vA,5.0,-118.4367551,34.0631451,WestwoodLos Angeles, CA 90024
orOMKuZv6vmqt2u4Xc4cGw,4.5,-97.744744,30.284205,2101 Rio GrandeSte 1001West CampusAustin, TX 78705
_ookOKAe-p17uJKLNmA_fg,4.5,-71.085206,42.363596,1 BroadwayKendall Square/MITCambridge, MA 02142
uHnV3vqHGH1H1kqO8jjiyw,5.0,-97.7459669,30.2824928,1805 West AveUniversity of TexasAustin, TX 78701
uLWP9FVdklJXP37BsT6YIA,4.0,-73.9663367,40.8048653,2857 BroadwayMorningside HeightsNew York, NY 10025
caMYd-Rhvrg4_K4BLIMUew,1.5,-117.6898242,34.0941927,8790 Central AveMontclair, CA 91763
rQZBjywf-SFDNjokmN_v7w,4.5,-122.3120779,47.656811,Henry Art Gallery4099 15th Ave NEUniversity DistrictSeattle, WA 98105
PuTHnd2I7mhZG28wQw8rVg,4.0,-122.17792511,37.4347264133,Stanford Hospital300 Pasteur Dr, 3rd flPalo Alto, CA 94304
5_h-nkc_gvEPvJcFkXm4bQ,4.5,-76.926495,38.998001,4901 Greenbelt RdCollege Park, MD 20740
76hIZMzHZ_lFM0p2N7_gRQ,3.5,-80.4148,37.231,302 N Main StBlacksburg, VA 24060
PTIA2n0J0d0Ds1rnUSBX8Q,2.5,-122.313464,47.661132,4345 University Way NEUniversity DistrictSeattle, WA 98105
9rdigHXd49AKYopcG9-Mnw,5.0,-122.163949,37.421262,Stanford, CA 94305
BaUGumr52h2UNGTX4GUSGw,5.0,-120.669004,35.282168,640 Hill StSan Luis Obispo, CA 93405
IWZg1OfbxbNZ10LhOTHfww,3.0,-84.384439,33.772599,659 Peachtree St NEMidtownAtlanta, GA 30308
cgmqzUo7UVGe_KSlGUlK6A,4.0,-95.418114,29.719603,5819 Kirby DrWest UniversityHouston, TX 77005
GkP9nxbS9tPbx2xOpD_tIg,4.5,-120.6639846,35.2812215,952 Chorro StSan Luis Obispo, CA 93401
7pd9NLLoZ4Dy9tKZX2WP0A,4.0,-79.956132,40.439428,3616 Louisa StreetOaklandPittsburgh, PA 15213
hf_6wAfO9h7HN-P3bUr2MA,3.5,-79.9231801,40.4379897,1700 Murray AveSquirrel HillPittsburgh, PA 15217
J9ZH-PQHtDgJq1fGsb0wCQ,4.0,-122.309724,47.6612579,University of Washington17th Ave NE & NE 45th StUniversity DistrictSeattle, WA 98105
I5XKovbnfJ8W8vuHKvf3Vw,4.5,-118.436315,34.062979,100 Ucla Medical Plz Ste 150WestwoodLos Angeles, CA 90024
0wJWMBmwU3-NRJBpPO8uJg,5.0,-118.131795,34.139148,Coldwell Banker Pasadena388 S Lake AvePasadenaPasadena, CA 91101
E-dX2Lc213Gee-TIISXbSA,3.5,-84.4006016,33.7889169,401 16th StSte 3000Atlantic StationAtlanta, GA 30363
rjKMTKPsjYw4RtiMpHquJA,3.0,-79.928882,40.457666,5865 Ellsworth AveShadysidePittsburgh, PA 15232
Sqp5adruhp0QvtT9RKzzsA,4.5,-71.1145282,42.3713153,1156 Massachusetts AveHarvard SquareCambridge, MA 02138
4kR9-F-iooU_l_n2mgSGDw,4.5,-80.401486,37.2172652,1338 S Main StBlacksburg, VA 24060
8ZfZ3AkQv2USyl5-BxJVLw,3.5,-120.6620955,35.2812478,953 Monterey StSan Luis Obispo, CA 93401
mlXtGO4O8rMJYLShcegCRg,4.0,-73.75714,42.754289,873 New Loudon RdLatham, NY 12110
Vf44uj2f3lVlcHs0ambUlw,4.5,-79.937173,40.4559349,5430 Centre AveShadysidePittsburgh, PA 15232
R4-1hRvYiJhH1aSzw0UX8g,2.5,-118.132273,34.1432255,146 S Lake Ave Ste 109PasadenaPasadena, CA 91101
GLoChe_wCEtZU9Ky1QYVMQ,4.0,-71.3998136,41.8300901,161 E Cushing StCollege HillProvidence, RI 02906
Ol8v3U-v4gq7lN0iIXqvXw,3.0,-72.5328553,42.3734797,10 University DrAmherst, MA 01002
X48_-RjsQMLz8pMVU9JEQA,2.5,-76.5099542,42.4442778,Cascadilla & Fulton StIthaca, NY 14850
MTosaEVCSW1wapIWZXGkzw,2.5,-73.678405,42.726768,1527 15th StTroy, NY 12180
wk-jeSDfKczMjDrzsRLcMg,5.0,-120.652112,35.285755,1150 Grove StSan Luis Obispo, CA 93401
rrUWiTpF2wwBSQoTCMoexg,3.5,-88.205811,40.1167919,202 E University AveSte HUrbana, IL 61801
-1K9xLVS8HnG8n0g7Xq7mQ,4.0,-71.401268,41.829438,220 Meeting StCollege HillProvidence, RI 02906
RnGDX0tUKW389sE4--jShA,4.0,-76.936688,38.9813123,4500 Lehigh RdSte DCollege Park, MD 20740
owg0N783oHfL_DC9_kXY-Q,2.5,-117.2246122,32.8670218,3417 Lebon DrUniversity CitySan Diego, CA 92122
kN6Ai2WOz8dEBC75l77iBg,2.0,-80.4014221,37.2175539,1305 S Main StBlacksburg, VA 24060
cXBOQkBmYXl_YxnCTaaFNQ,4.0,-76.932757,38.990908,8145-D Baltimore AveCollege Park, MD 20740
XwuBHsqEyvL0bSFBi8fhgw,4.0,-76.930426,39.006131,9204 Baltimore AveCollege Park, MD 20740
TvU8F_N2QM2KebTDtubLxA,4.5,-118.2748856,34.0297495,2518 S Figueroa StSouth Los AngelesLos Angeles, CA 90007
1bLBnfRzvA5CSj7c1F2jZg,5.0,-118.127474,34.14486,1109 E Green StPasadenaPasadena, CA 91106
dW79jPJVpzlTKGF-1JAsaw,4.0,-79.9229637,40.4355951,1912 Murray AveSquirrel HillPittsburgh, PA 15289
